initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,306,7267993,27438189,0.264886,0.866412,
45000000,22500000,22500000,1,307,7275896,27509706,0.264485,0.867354,
45000000,22500000,22500000,1,308,7282072,27584278,0.263994,0.868091,
45000000,22500000,22500000,1,309,7288660,27656898,0.263539,0.868876,
45000000,22500000,22500000,1,310,7292885,27726897,0.263026,0.86938,
45000000,22500000,22500000,1,311,7295647,27797709,0.262455,0.869709,
45000000,22500000,22500000,1,312,7304906,27873180,0.262077,0.870813,
45000000,22500000,22500000,1,313,7312151,27945391,0.261659,0.871676,
45000000,22500000,22500000,1,314,7320285,28019002,0.261261,0.872646,
45000000,22500000,22500000,1,315,7325754,28092907,0.260769,0.873298,
45000000,22500000,22500000,1,316,7333410,28167266,0.260352,0.874211,
45000000,22500000,22500000,1,317,7339514,28240980,0.259889,0.874938,
45000000,22500000,22500000,1,318,7348790,28317317,0.259516,0.876044,
45000000,22500000,22500000,1,319,7350771,28387592,0.258943,0.87628,
45000000,22500000,22500000,1,320,7357755,28459807,0.258531,0.877113,
45000000,22500000,22500000,1,321,7358699,28530737,0.257922,0.877225,
45000000,22500000,22500000,1,322,7367155,28604508,0.257552,0.878233,
45000000,22500000,22500000,1,323,7375783,28678835,0.257186,0.879262,
45000000,22500000,22500000,1,324,7385069,28753406,0.256842,0.880369,
45000000,22500000,22500000,1,325,7391197,28826289,0.256405,0.881099,
45000000,22500000,22500000,1,326,7395660,28898284,0.25592,0.881631,
45000000,22500000,22500000,1,327,7398337,28969928,0.25538,0.88195,
45000000,22500000,22500000,1,328,7402390,29040390,0.2549,0.882434,
45000000,22500000,22500000,1,329,7408814,29113946,0.254476,0.883199,
45000000,22500000,22500000,1,330,7414827,29185842,0.254056,0.883916,
45000000,22500000,22500000,1,331,7423367,29259532,0.253708,0.884934,
45000000,22500000,22500000,1,332,7434151,29334685,0.253425,0.88622,
45000000,22500000,22500000,1,333,7444241,29409337,0.253125,0.887423,
45000000,22500000,22500000,1,334,7448389,29481511,0.252646,0.887917,
45000000,22500000,22500000,1,335,7457169,29560823,0.252265,0.888964,
45000000,22500000,22500000,1,336,7464375,29637549,0.251855,0.889823,
45000000,22500000,22500000,1,337,7472707,29710463,0.251518,0.890816,
45000000,22500000,22500000,1,338,7471251,29781954,0.250865,0.890643,
45000000,22500000,22500000,1,339,7477440,29856370,0.250447,0.89138,
45000000,22500000,22500000,1,340,7481722,29928598,0.249986,0.891891,
45000000,22500000,22500000,1,341,7490279,30002879,0.249652,0.892911,
45000000,22500000,22500000,1,342,7497475,30077365,0.249273,0.893769,
45000000,22500000,22500000,1,343,7506448,30151966,0.248954,0.894838,
45000000,22500000,22500000,1,344,7509234,30224256,0.248451,0.89517,
45000000,22500000,22500000,1,345,7512349,30295441,0.24797,0.895542,
45000000,22500000,22500000,1,346,7516981,30368052,0.247529,0.896094,
45000000,22500000,22500000,1,347,7520525,30438405,0.247074,0.896516,
45000000,22500000,22500000,1,348,7529672,30513286,0.246767,0.897607,
45000000,22500000,22500000,1,349,7538697,30587410,0.246464,0.898683,
45000000,22500000,22500000,1,350,7546258,30659472,0.246131,0.899584,
45000000,22500000,22500000,1,351,7557462,30737778,0.245869,0.90092,
45000000,22500000,22500000,1,352,7561189,30809799,0.245415,0.901364,
45000000,22500000,22500000,1,353,7570754,30885614,0.245122,0.902504,
45000000,22500000,22500000,1,354,7573922,30958884,0.244645,0.902882,
45000000,22500000,22500000,1,355,7584700,31037421,0.244373,0.904167,
45000000,22500000,22500000,1,356,7587370,31109927,0.243889,0.904485,
45000000,22500000,22500000,1,357,7592649,31182070,0.243494,0.905114,
45000000,22500000,22500000,1,358,7596023,31254909,0.243035,0.905517,
45000000,22500000,22500000,1,359,7601701,31329632,0.242636,0.906193,
